Ta,G,V,Tc
24,0,3.0866,23
24,0,2.5871,23
24,0,2.7138,23
24,0,2.3398,23
24,0,2.4258,23
24,0,2.5412,23
24,0,2.9556,23
24,0,3.1171,22
23,0,4.0648,22
23,0,4.0927,22
23,0,4.0509,21
23,0,3.9582,21
22,0,4.338,21
22,0,3.9856,21
22,0,3.3405,21
22,0,2.9133,21
22,0,3.7003,21
22,0,2.7314,21
22,0,3.1763,21
22,0,2.0334,21
22,0,2.5038,20
22,0,3.1139,20
22,0,3.85,20
0,0,4.0509,0
22,0,3.4409,21
22,0,4.4179,21
22,0,3.138,21
22,0,3.4076,21
22,0,2.8529,21
22,0,2.4203,21
22,0,2.4515,21
22,0,1.9654,20
22,0,1.6777,20
22,0,1.4855,20
22,0,1.5109,20
22,7,1.5896,20
22,30,1.6206,20
23,64,1.219,22
24,104,1.1944,23
25,148,1.1648,25
26,198,1.3472,28
27,239,1.5005,30
28,285,1.6483,32
28,330,0,34
29,373,0,36
30,416,0,38
30,458,0,40
29,500,0,41
29,538,0,42
29,578,0,44
29,615,0,45
29,649,0,47
29,680,0,47
29,712,0,47
30,743,0,49
30,773,0,50
30,797,0,52
31,829,0,54
31,827,0,56
31,605,0,58
31,301,0,46
32,1028,0,56
32,978,0,57
33,957,0,59
32,952,0,56
32,954,0,55
31,954,0,54
31,956,0,53
31,962,0,54
31,958,0,54
31,951,0,56
31,959,0,58
31,954,0,56
31,939,0,55
31,930,0,54
31,921,0,54
31,883,0,54
32,887,0,53
31,868,0,53
31,849,0,53
31,825,0,50
31,790,0,51
31,768,0,49
31,738,0,47
31,714,0,46
31,548,0,44
31,652,0,43
30,570,0,41
30,531,0,43
30,639,0,40
30,467,0,39
30,183,0,35
29,119,0,33
29,147,0,32
29,355,0,34
29,354,0,36
29,260,0,35
29,87,0,33
29,79,0,30
28,38,0,29
28,25,0,28
28,12,0,28
27,6,0,27
27,0,0,27
27,0,0,27
27,0,0,27
27,0,0,27
27,0,0,26
27,0,0,26
27,0,0,26
27,0,0,26
27,0,0,26
27,0,0,26
26,0,0,25
26,0,0,25
26,0,0,26
26,0,0,26
26,0,0,25
26,0,0,25
26,0,0,24
25,0,0,23
25,0,0,23
25,0,0,22
25,0,0,22
25,0,0,22
24,0,0,22
24,0,0,22
24,0,0,22
24,0,0,22
24,0,0,22
24,0,0,21
24,0,0,21
24,0,0,21
24,0,0,21
24,0,0,21
24,0,0,21
24,0,0,20
24,0,0,20
0,0,1.0987,0
23,0,1.4917,20
24,0,0.98692,21
24,0,0.91643,21
24,0,0.67913,21
24,0,1.1141,21
23,0,1.2529,20
24,0,1.6977,21
24,0,1.6836,21
23,0,1.5166,21
23,0,1.177,21
23,0,1.039,21
23,0,1.2591,21
23,0,0.86523,21
23,0,0.84798,20
23,0,1.1271,20
23,0,0.88633,20
22,0,0.63862,19
22,0,1.0986,19
22,0,0.9992,19
23,0,0.92488,20
23,0,1.1154,20
22,0,0.98417,20
22,0,0.74093,19
22,0,0.66147,19
22,0,0.41707,19
22,0,0.6989,19
22,0,0.39043,19
22,0,0.47687,19
22,0,0.59952,19
22,0,0.77077,19
22,0,0.68332,19
22,0,0.76865,19
22,0,1.087,19
22,0,1.1146,19
22,0,0.83815,19
22,0,1.0791,19
22,0,1.2578,19
22,0,1.0596,19
22,0,1.3399,19
22,0,1.3128,19
22,7,1.0801,19
22,26,0.73902,20
23,58,0.68752,21
24,100,0.8727,22
26,143,1.0016,24
25,187,0.9057,27
27,234,0.76298,29
27,279,0.69403,31
27,324,0.69318,34
28,367,1.092,36
28,410,1.2796,37
28,453,1.0791,39
28,496,1.1412,41
28,536,1.1558,43
29,573,0.95407,46
29,608,0.96403,47
29,646,1.5232,49
29,682,1.0508,51
29,714,0.93127,51
30,741,1.8627,53
30,524,0.9325,52
30,219,1.2121,47
31,783,1.8812,49
31,820,3.1932,56
32,999,3.8828,53
32,978,3.4407,55
32,935,3.8082,54
32,942,3.561,54
32,948,4.106,54
32,975,3.9839,54
33,1012,4.028,54
32,1005,3.0322,55
32,814,3.3466,57
32,437,3.8831,51
31,1024,4.8282,53
32,1018,5.1424,55
32,1099,4.9645,54
32,733,4.9971,51
32,1030,5.6178,50
32,1034,4.993,50
32,931,3.411,51
31,300,3.8505,41
32,534,4.5557,41
31,284,4.0204,40
30,193,3.4734,35
30,289,3.6562,36
30,266,4.0423,37
30,275,5.2077,37
30,675,5.0339,40
31,774,5.2264,45
30,476,5.155,41
30,214,4.4827,39
30,196,5.1784,34
30,184,4.8539,33
29,138,5.516,31
30,607,4.7986,39
30,370,4.9038,39
30,462,4.9578,39
30,276,4.5443,37
29,158,4.8648,35
29,140,5.0823,32
29,160,4.9289,32
28,136,4.6359,30
28,138,4.521,31
28,108,4.0276,30
28,58,3.8687,28
27,21,4.3924,27
27,8,3.6365,26
27,0,3.1872,26
27,0,3.462,26
27,0,3.7466,26
27,0,3.1799,26
27,0,3.0619,26
27,0,3.3151,26
27,0,3.6011,25
26,0,3.1026,25
26,0,2.7259,26
26,0,2.7267,26
26,0,2.568,26
26,0,2.0753,26
26,0,1.7649,26
26,0,1.6337,25
26,0,1.6306,25
26,0,1.272,25
26,0,0.8695,25
26,0,0.39655,25
26,0,0.82957,25
26,0,1.3169,25
26,0,0.99433,25
26,0,1.005,25
26,0,1.1022,25
26,0,1.1979,25
25,0,1.1638,25
25,0,1.1171,24
25,0,0.92838,24
25,0,0.88767,24
25,0,1.3282,23
25,0,1.3575,23
24,0,1.2966,22
24,0,1.2105,22
24,0,1.0907,22
24,0,1.0411,22
24,0,1.225,22
0,0,1.3886,0
24,0,1.2872,21
24,0,1.7663,21
24,0,1.8077,21
24,0,1.7978,21
24,0,1.3427,21
24,0,1.2715,21
24,0,1.1446,21
23,0,1.3864,21
23,0,1.1107,21
23,0,0.74793,21
23,0,0.5682,21
23,0,0.45263,21
23,0,0.7037,21
23,0,0.86102,21
23,0,0.91275,21
23,0,0.6322,21
23,0,0.6557,20
23,0,0.6221,20
23,0,0.2394,20
23,0,0.84115,20
23,0,0.48138,20
23,0,0.51335,20
23,0,0.43807,20
23,0,0.82758,20
23,0,0.90977,20
23,0,1.0749,20
22,0,0.97315,20
22,0,0.98052,20
22,0,0.73287,20
22,0,0.71245,20
22,0,0.75913,20
22,0,0.65047,19
21,0,0.7054,19
22,0,0.61823,19
22,0,0.76893,19
21,0,0.62845,19
21,0,0.71762,19
21,0,0.93337,19
21,0,0.6247,19
21,0,0.72425,19
21,8,0.95112,19
22,39,0.76952,20
22,70,0.88647,20
23,105,0.60037,22
24,146,0.51298,23
25,192,0.6033,25
25,238,0.74318,26
27,281,0.93342,27
26,323,0.83862,31
27,365,0.80342,34
27,409,0.77053,37
27,454,0.60497,39
27,495,0.81948,41
27,538,1.2049,43
28,573,1.0754,45
28,604,0.78575,46
28,642,1.2009,48
28,684,1.1686,50
29,716,1.3313,51
29,762,0.99798,51
29,791,1.1659,51
30,828,1.2795,55
31,859,1.2317,58
29,123,0.68502,45
29,99,0.81807,36
29,477,0.48978,34
30,716,0.92342,45
31,977,1.2151,58
32,1033,1.3603,63
32,692,0.99317,60
31,472,1.0122,55
31,879,1.4735,49
32,1078,3.2518,59
32,1067,3.0367,61
32,865,3.1393,57
31,960,2.8188,56
31,958,2.8722,57
32,944,3.5829,57
31,928,3.7262,56
31,916,3.5871,54
31,912,3.5507,53
31,896,3.3731,53
31,882,2.8797,53
31,868,3.093,54
31,848,3.5037,54
31,824,3.2396,52
31,799,2.9342,51
31,771,3.0999,50
31,738,3.8502,51
30,707,2.9532,49
30,669,3.1849,47
30,633,3.094,47
30,602,3.2386,46
30,571,2.7275,45
30,535,2.6689,44
30,493,3.1957,44
30,453,2.8268,42
29,411,2.8257,40
29,367,2.9316,39
29,320,2.8058,38
29,281,2.4802,36
29,232,2.6376,35
28,188,2.6943,34
28,144,2.1467,32
28,103,1.9435,30
27,56,1.5642,28
27,26,1.723,27
27,8,1.4112,26
26,0,1.279,26
26,0,1.2005,26
26,0,1.0528,26
26,0,1.0503,25
26,0,1.1206,25
26,0,1.2725,24
26,0,0.75945,24
26,0,0.63857,24
26,0,1.0915,24
26,0,0.62733,24
26,0,0.50778,24
26,0,0.66403,24
26,0,1.163,24
26,0,2.3533,24
26,0,3.0689,24
25,0,2.3678,24
25,0,1.9048,24
25,0,1.7151,24
26,0,1.9168,25
26,0,1.5535,25
26,0,1.6377,25
26,0,1.682,25
26,0,1.486,25
26,0,1.1857,25
26,0,0.8155,25
26,0,0.8179,25
26,0,0.66385,25
26,0,1.116,25
26,0,0.84903,24
25,0,0.63867,24
25,0,1.1339,24
25,0,1.1092,24
25,0,1.1862,24
25,0,1.0554,24
25,0,0.87157,24
0,0,0.86928,0
25,0,1.3921,24
25,0,1.4654,24
25,0,1.4913,24
25,0,0.81307,24
25,0,1.051,24
25,0,0.5411,24
25,0,0.41628,24
24,0,0.7438,23
24,0,0.47008,23
24,0,0.72983,23
24,0,0.52657,23
24,0,0.37083,23
24,0,0.43097,24
24,0,0.45463,24
24,0,0.48267,24
24,0,0.42057,23
24,0,0.47013,23
24,0,0.21238,23
24,0,0.54373,22
24,0,0.82942,22
24,0,0.80985,22
24,0,0.9977,21
23,0,0.65027,21
23,0,0.45785,21
23,0,0.7214,21
23,0,0.97473,21
23,0,0.83558,21
23,0,0.66108,20
23,0,0.77822,21
22,0,0.94362,20
22,0,1.1288,20
22,0,1.2688,20
22,0,1.1224,20
22,0,0.50585,20
22,0,0.35698,21
22,0,0.27988,21
23,0,0.12552,21
23,0,0.29712,21
23,0,0.8623,21
23,0,0.74127,21
23,9,0.083733,21
23,33,0.4677,21
24,67,1.0821,22
25,106,1.3267,23
25,143,1.4435,24
26,185,0.90387,27
27,232,0.7545,29
28,277,1.1127,32
27,317,1.0851,34
29,363,1.4364,36
30,405,1.5153,38
30,446,2.3207,40
29,494,1.9117,41
29,546,1.5804,42
29,594,1.5102,43
29,242,1.2526,44
28,315,1.2278,37
29,146,1.723,38
29,413,2.3771,35
30,789,2.7458,46
30,805,2.5434,50
30,841,3.2365,52
30,868,3.3106,53
30,689,2.8643,50
30,848,3.0092,51
30,915,3.2004,54
30,938,3.428,54
30,892,3.5916,53
30,955,3.3011,54
30,969,3.1474,52
30,969,2.3849,53
30,959,2.8851,54
31,987,3.0699,57
30,986,3.167,57
30,991,3.1164,56
31,999,3.1027,57
31,999,3.4648,57
31,1030,2.7733,57
31,972,2.6056,57
31,945,2.9719,57
30,930,3.2361,53
31,846,2.7083,55
30,896,3.2123,53
31,882,3.2606,55
31,851,2.9706,54
31,821,2.864,52
31,792,3.3909,51
31,775,2.9043,51
30,756,3.5369,49
30,711,3.6501,49
30,688,3.6216,48
30,659,2.9058,46
30,607,2.9278,45
30,574,3.2178,45
30,425,2.7646,44
29,355,2.9352,41
29,271,2.6441,38
29,212,2.9232,37
29,258,2.6736,36
29,309,2.7929,37
28,253,2.3522,35
29,234,2.3703,35
28,160,2.5371,34
28,125,2.8523,32
27,88,2.32,30
27,37,2.0012,28
27,16,1.9788,26
26,6,1.4992,25
26,0,1.6808,25
26,0,1.6253,24
26,0,1.5327,24
26,0,1.582,24
26,0,1.3134,24
26,0,1.3633,24
26,0,1.3301,24
26,0,1.0409,24
26,0,1.4254,23
26,0,1.503,23
26,0,1.5033,23
25,0,1.2898,23
26,0,0.82327,24
26,0,1.1925,24
26,0,1.3999,24
26,0,1.7389,24
26,0,1.4643,24
25,0,1.3169,24
25,0,1.2916,23
25,0,1.2984,23
25,0,1.2555,24
26,0,1.1908,24
26,0,1.1805,25
26,0,1.0948,25
26,0,0.92752,25
26,0,1.1288,25
26,0,0.45288,25
26,0,1.0637,25
25,0,1.0389,25
25,0,0.86607,24
24,0,0.81638,24
24,0,1.2687,23
24,0,1.1204,23
24,0,1.5625,23
24,0,1.3678,23
0,0,1.3345,0
24,0,1.4903,23
24,0,1.1933,23
24,0,1.2345,23
24,0,1.5716,23
24,0,1.7867,23
23,0,2.017,23
23,0,1.9661,23
23,0,1.4245,23
23,0,1.1473,23
23,0,1.2002,23
23,0,0.71747,23
23,0,1.3158,23
23,0,0.9846,23
23,0,1.21,22
23,0,1.4065,23
23,0,1.6977,23
23,0,1.7363,22
23,0,1.4618,22
23,0,1.4867,22
23,0,0.9913,22
23,0,0.95748,22
23,0,0.8892,23
23,0,0.8852,22
23,0,0.98385,22
23,0,0.8103,22
23,0,0.8061,22
23,0,1.0597,22
23,0,0.96245,22
23,0,0.5532,22
23,0,0.96955,22
23,0,0.90638,22
23,0,0.92913,22
23,0,0.84535,22
23,0,0.60718,23
23,0,1.0851,22
23,0,0.70713,22
23,0,0.73562,22
23,0,0.62722,22
23,0,0.6583,22
23,0,0.63183,22
23,2,0.81665,22
23,8,0.63655,22
23,16,0.6038,23
23,24,0.44848,23
24,38,0.61707,23
24,51,0.70587,24
24,77,0.79735,24
24,99,0.62867,25
24,115,0.76513,25
25,151,0.64877,26
24,146,0.93115,27
25,173,0.71947,27
25,174,0.58955,27
26,322,0.98872,29
26,239,0.68888,32
27,577,1.0366,33
27,619,1.0709,37
28,662,1.2414,43
28,684,1.8144,48
29,709,1.2357,49
29,758,1.6689,52
29,789,1.8389,54
29,806,1.3107,54
29,841,1.8578,55
30,788,1.1456,56
30,331,1.7261,46
30,285,1.4372,46
30,447,1.3905,49
30,365,1.3719,42
31,993,1.491,54
32,983,1.812,60
30,212,1.1941,49
32,931,2.4571,52
32,545,3.5673,49
32,1073,2.7987,53
32,1002,3.3899,54
31,912,3.5198,53
31,920,2.7258,54
31,954,3.1557,54
31,911,2.5743,55
32,908,3.059,55
31,886,3.192,55
31,880,3.6256,54
31,848,3.0092,52
31,867,3.3894,52
31,812,3.7199,53
30,798,3.8113,51
30,789,3.6049,49
30,578,2.8222,48
30,739,3.7691,46
30,650,2.8231,47
29,648,2.5472,41
30,510,3.5783,43
29,193,3.6029,42
28,241,3.4296,34
28,160,3.2055,32
28,140,3.4927,31
28,123,3.0353,31
28,103,3.1274,30
28,104,2.9194,30
27,98,2.8697,29
27,157,2.7207,30
28,110,2.3709,31
27,133,2.2274,30
27,84,1.5848,29
27,48,1.5529,28
27,23,1.2963,27
27,11,1.2624,26
26,0,1.062,25
26,0,0.82083,24
26,0,0.81978,24
26,0,1.1242,24
26,0,1.1565,24
26,0,1.6511,24
26,0,1.2072,24
26,0,1.2745,24
26,0,1.8342,25
26,0,1.7559,25
26,0,1.6094,25
26,0,1.3314,25
26,0,1.4358,25
26,0,1.5342,25
26,0,1.3756,25
26,0,1.2752,24
26,0,1.4647,24
25,0,1.9787,24
25,0,1.845,24
25,0,2.2388,24
24,0,1.6684,24
24,0,0.6786,23
24,0,1.3767,23
24,0,2.2144,23
24,0,2.3971,23
24,0,1.8377,23
24,0,1.4951,23
24,0,1.8409,23
24,0,1.9033,23
24,0,1.9792,23
24,0,1.7597,23
24,0,1.761,23
24,0,1.0925,23
24,0,1.0243,23
24,0,0.54418,23
0,0,0.41453,0
24,0,0.77318,22
24,0,0.79032,22
23,0,0.73663,21
23,0,0.85367,21
23,0,1.2607,22
23,0,1.0477,22
24,0,0.92365,22
23,0,0.59297,21
23,0,1.1549,21
23,0,1.2221,21
23,0,1.9103,21
23,0,1.7509,21
23,0,1.9208,21
23,0,1.5056,21
23,0,1.6171,21
23,0,1.5664,21
23,0,1.9603,21
23,0,1.6013,21
22,0,1.6323,21
22,0,1.658,21
23,0,1.4211,21
22,0,1.6163,21
22,0,1.9586,20
22,0,2.3389,20
22,0,2.1842,20
22,0,2.1921,20
22,0,2.9151,20
22,0,2.8064,20
22,0,3.0542,20
22,0,2.7438,20
22,0,2.4998,20
22,0,2.3317,20
21,0,2.5837,20
21,0,2.8173,20
21,0,3.1083,20
21,0,3.4359,20
21,0,3.7207,20
21,0,3.2128,20
21,0,3.3986,20
21,0,3.4143,20
21,7,3.5872,20
21,34,3.1668,20
22,72,2.8934,21
23,120,3.0635,22
23,163,2.7902,22
24,206,3.1204,23
25,249,2.428,24
25,290,2.8009,25
26,338,3.1451,26
26,383,2.9112,27
27,425,3.1715,29
27,468,3.2763,30
26,511,3.3092,31
26,551,3.0895,34
26,588,3.3429,38
26,627,3.465,41
26,663,3.574,43
27,697,3.5288,44
27,730,3.1058,45
28,759,2.5176,46
28,789,2.9776,46
28,815,3.189,46
28,842,2.457,45
29,866,2.6536,47
29,888,2.4724,50
30,909,3.2927,50
30,929,2.7105,49
30,948,2.7412,49
30,961,2.9119,51
31,984,2.839,53
31,994,2.6279,56
31,1001,3.1438,56
31,1024,2.7919,54
31,1015,2.9772,50
31,1014,2.2627,53
32,1010,2.8156,54
32,1013,2.9034,57
33,997,2.1968,59
33,1034,1.8357,57
32,1008,2.3646,60
33,1015,2.061,58
33,1025,2.1297,60
33,953,2.4561,60
33,902,1.8037,58
32,279,3.334,44
33,969,3.7605,52
33,911,2.9228,56
31,249,3.4121,45
30,130,3.5319,38
30,642,3.2758,36
30,500,2.9109,45
31,586,2.3747,43
30,183,2.7742,39
30,182,2.4642,36
29,172,2.689,35
29,149,2.7271,34
29,184,2.0457,33
29,145,2.0824,32
29,143,2.3052,33
29,119,2.3592,31
28,100,1.5837,31
29,89,1.9712,30
28,62,2.3147,29
28,61,1.602,28
28,35,1.7223,28
27,32,1.7438,27
27,16,1.1148,27
27,5,0.94127,26
27,0,0.48508,25
26,0,0.44023,24
26,0,1.1482,24
26,0,0.67158,24
26,0,0.97725,24
26,0,1.5248,23
26,0,2.0349,23
26,0,1.6456,24
26,0,1.2979,24
26,0,1.5948,23
25,0,1.5609,23
25,0,1.2961,23
25,0,1.528,23
25,0,2.4699,22
24,0,2.1128,22
24,0,1.9918,22
24,0,2.001,22
24,0,2.161,22
24,0,2.03,21
24,0,2.113,21
24,0,2.6622,21
24,0,2.6576,21
24,0,2.7978,21
24,0,2.8662,21
24,0,3.067,21
24,0,2.6767,21
24,0,2.7649,21
24,0,2.3279,21
23,0,2.4811,21
23,0,2.6515,21
23,0,2.2775,21
24,0,2.467,21
23,0,2.4699,21
23,0,2.6642,21
23,0,2.5807,21
0,0,2.5451,0
23,0,2.2439,21
23,0,2.2015,21
23,0,2.2395,20
23,0,2.3686,20
23,0,2.6361,20
23,0,2.4672,20
22,0,2.232,20
22,0,2.055,19
22,0,2.7203,19
21,0,2.3851,19
21,0,2.5406,19
21,0,2.4962,19
21,0,2.6211,19
21,0,3.0881,19
21,0,2.5957,19
21,0,2.3259,19
21,0,2.1211,19
21,0,2.122,18
21,0,2.2782,18
21,0,2.4778,18
21,0,2.4065,18
21,0,2.3756,18
21,0,2.3738,18
21,0,2.6678,18
21,0,3.1193,18
21,0,2.7961,18
21,0,2.7602,18
20,0,3.0054,18
20,0,2.6975,18
21,0,2.5177,18
21,0,2.7768,18
20,0,2.4371,18
21,0,2.3671,18
20,0,1.8863,18
20,0,2.4618,18
20,0,2.2267,18
20,0,1.8659,18
20,0,1.9681,18
20,0,0.78378,18
20,1,0.83547,18
20,8,1.0329,18
20,36,1.1064,18
21,65,0.77173,19
21,107,1.1943,20
22,149,1.0275,21
23,195,1.7053,23
23,243,1.9094,24
24,290,2.7,25
25,338,2.8285,27
26,382,2.9678,31
26,423,2.8018,34
26,467,2.0061,35
26,505,2.2882,37
26,548,2.4596,39
26,587,2.4649,39
26,624,2.7224,40
27,659,3.3303,40
27,695,3.775,40
27,726,3.655,40
27,758,3.6938,41
27,786,3.9295,41
28,815,3.3796,41
28,840,4.5019,43
29,866,3.8074,44
28,888,5.0309,43
29,906,3.6007,44
29,926,3.2964,44
30,938,3.3544,47
30,953,3.4163,50
30,965,3.6099,48
30,966,3.8121,49
30,985,4.0078,49
30,989,4.125,50
30,1000,3.0302,48
31,1013,3.3947,51
31,1013,3.4549,52
31,1004,3.2353,51
31,1006,2.2947,51
31,972,2.8186,53
31,762,3.8169,52
31,809,2.9633,50
32,961,3.4329,49
32,983,3.575,53
31,994,2.8375,48
31,914,2.662,49
31,891,3.0736,51
31,839,3.2432,50
31,837,3.0288,49
31,720,3.0398,49
31,472,2.6982,41
31,392,2.1669,40
30,163,2.4357,38
29,188,2.4419,35
29,133,2.4238,33
29,577,2.6,35
30,528,2.4326,42
30,480,2.651,43
30,419,2.2774,42
30,426,2.6596,41
30,387,2.2967,41
29,319,1.9618,39
29,150,1.8779,37
28,84,1.3674,32
28,70,0.77083,30
28,50,1.7389,30
28,30,2.3213,29
27,15,2.3147,27
27,5,2.0158,26
27,0,3.0866,25
26,0,2.9473,25
26,0,2.7084,25
26,0,3.2341,25
26,0,3.033,24
26,0,3.2147,25
26,0,2.8788,24
25,0,2.4253,24
25,0,1.8478,24
25,0,2.9119,23
25,0,3.177,23
25,0,1.7989,23
24,0,1.8727,23
24,0,2.2798,23
24,0,1.9907,23
24,0,1.4647,23
24,0,2.7396,23
24,0,3.3301,22
24,0,4.0176,23
24,0,3.0005,23
24,0,3.225,23
24,0,2.7996,23
24,0,1.3839,23
24,0,1.0933,23
24,0,0.891,22
24,0,2.0862,21
24,0,1.9064,22
24,0,2.0446,22
24,0,2.6424,22
24,0,3.1532,22
24,0,4.29,23
24,0,3.5927,23
24,0,3.3934,23
24,0,2.8232,23
24,0,3.0789,23
0,0,1.591,0
24,0,1.2147,23
24,0,1.7348,22
24,0,1.6378,22
24,0,1.7761,22
24,0,1.443,21
23,0,1.8698,21
23,0,1.7513,21
23,0,1.9735,21
23,0,1.9538,20
23,0,1.6252,20
23,0,2.3415,20
23,0,2.4682,20
22,0,2.3144,20
22,0,1.9672,20
22,0,1.8934,20
22,0,2.048,20
22,0,1.9619,20
22,0,1.7492,20
22,0,1.9103,20
22,0,2.0583,20
22,0,1.8997,20
22,0,2.0529,20
22,0,2.0722,20
22,0,2.4482,20
22,0,2.475,19
21,0,2.3685,20
21,0,2.2233,19
21,0,2.3674,19
21,0,2.1949,19
21,0,2.0886,19
21,0,2.0745,19
21,0,1.7774,19
21,0,1.7915,18
21,0,1.5097,18
21,0,1.0899,18
21,0,1.7231,18
21,0,1.4486,19
21,0,1.9831,18
21,0,1.6716,18
21,1,1.3935,18
21,9,0.90745,18
21,36,1.4582,19
22,70,1.674,20
23,113,1.372,21
24,158,1.2403,24
24,204,1.4591,27
26,251,1.9505,29
27,296,2.2695,31
27,342,1.9027,32
27,388,1.4995,33
27,431,1.7898,35
27,474,2.4425,37
27,514,2.9685,37
27,553,2.6843,38
27,592,2.7133,39
27,629,2.567,40
28,664,2.6813,41
28,697,2.6448,43
29,728,3.4362,43
29,758,2.9311,43
29,785,2.9392,44
29,808,3.3435,45
29,839,3.2264,46
29,855,2.7238,46
30,895,2.8838,47
30,921,2.4946,49
30,974,2.9227,51
30,872,3.0235,51
29,182,2.6433,40
30,1002,2.6802,41
30,864,2.2106,49
30,634,1.7846,44
31,849,1.9613,54
31,278,1.7017,45
32,747,2.5817,52
32,1057,3.5704,58
32,1024,2.8478,58
32,980,2.6832,57
32,1034,2.5943,59
32,1062,2.7987,59
32,841,3.4377,59
32,1072,3.294,60
31,992,3.4162,57
32,914,3.3088,57
31,875,3.3714,54
31,856,3.907,53
31,823,3.0039,51
31,784,4.0244,50
31,763,3.0408,51
30,732,3.7217,49
31,702,4.0253,49
30,663,3.452,46
30,625,3.9372,45
31,587,3.9299,45
30,554,4.1404,43
30,510,4.6688,41
30,471,3.9378,40
30,448,3.6028,39
29,213,3.2166,37
29,121,3.6262,32
29,154,3.9592,31
28,142,3.1174,30
28,200,2.8782,32
28,159,2.3883,32
28,115,1.9895,31
28,82,1.4318,30
28,31,0.97263,29
27,9,0.903,28
27,0,0.99973,27
27,0,1.4413,26
27,0,2.0118,25
26,0,1.9804,24
26,0,1.5189,23
26,0,1.4274,24
26,0,1.3498,23
26,0,1.2737,23
26,0,1.542,23
26,0,1.3116,23
26,0,1.2763,23
26,0,1.2447,23
25,0,0.82137,23
25,0,0.50093,23
25,0,0.46365,22
24,0,0.94833,22
25,0,1.0364,21
24,0,0.73697,21
24,0,0.6081,21
24,0,0.52385,21
24,0,0.70487,21
24,0,0.80565,21
24,0,0.54373,21
24,0,0.89478,21
24,0,0.7746,21
24,0,1.3237,21
24,0,1.1988,21
25,0,1.2432,22
24,0,1.2117,22
24,0,2.4533,22
25,0,2.3899,22
25,0,2.0805,23
25,0,2.7595,23
25,0,3.1259,23
25,0,3.3196,23
0,0,3.3126,0
25,0,2.9405,23
25,0,3.038,23
25,0,2.7077,23
25,0,1.8696,23
25,0,1.5391,23
24,0,2.405,22
25,0,2.1577,22
24,0,3.1279,22
25,0,2.6969,23
24,0,2.2359,23
24,0,2.155,23
24,0,2.1033,23
24,0,1.7273,23
24,0,1.9034,22
24,0,2.2134,22
23,0,2.1471,21
23,0,2.2092,20
23,0,2.413,20
23,0,2.7591,20
23,0,1.9668,20
23,0,2.2178,20
23,0,2.0916,20
23,0,2.1495,20
23,0,1.71,20
23,0,2.8285,20
23,0,2.5447,21
23,0,2.2814,21
23,0,2.1241,21
23,0,2.0606,21
23,0,1.5388,21
23,0,1.2655,20
23,0,1.2396,20
23,0,1.475,20
23,0,2.7398,20
23,0,2.7193,20
23,0,2.6086,20
23,0,2.2835,20
22,0,2.5257,20
22,0,1.8562,19
22,2,1.3784,19
22,10,1.1232,19
22,44,1.4531,20
23,77,1.4133,21
24,122,1.7167,23
25,167,1.5817,25
26,215,2.0613,27
26,261,1.5427,29
27,307,1.2578,31
27,354,1.3073,33
27,399,1.1186,35
29,445,1.341,37
29,488,1.4814,39
28,529,1.4459,41
29,569,1.706,43
28,607,1.7201,43
28,648,1.8341,44
29,683,2.6791,45
29,717,2.3115,46
28,743,2.2407,45
29,775,2.6346,46
29,808,2.5547,48
29,831,2.6857,48
29,853,2.6483,48
30,880,2.3712,49
30,899,3.0781,50
30,915,2.1506,52
30,933,3.2502,53
31,946,2.5858,55
31,961,1.8743,55
32,969,1.799,57
32,983,1.8031,59
33,986,2.0733,61
32,973,2.9717,62
31,983,2.911,57
31,982,3.4014,58
31,986,3.2014,57
32,977,3.2187,57
32,967,2.753,56
32,965,2.4364,57
32,953,2.05,58
32,945,2.704,59
32,932,3.2128,59
32,908,4.1295,58
31,889,3.6926,54
30,866,3.4651,51
31,842,3.2446,51
31,820,3.67,52
30,795,3.0788,50
30,744,2.5265,49
30,727,2.9244,50
31,697,2.9454,50
30,664,2.6185,48
31,629,2.7521,48
30,589,2.7823,47
30,544,2.8325,45
30,506,2.2538,44
30,465,2.4236,43
30,428,2.4949,42
30,358,2.5043,40
30,328,2.4211,39
29,274,2.4162,38
29,232,2.2,36
29,183,1.8252,34
29,161,2.2158,34
29,113,2.0589,32
28,55,1.8527,30
28,26,1.6003,28
27,11,2.1792,27
27,0,1.3013,26
27,0,0.97757,25
27,0,0.92652,25
27,0,0.57715,24
26,0,0.58397,24
26,0,1.1725,24
26,0,1.4217,24
26,0,1.6168,24
26,0,1.2265,24
26,0,1.0462,24
26,0,1.5058,23
26,0,1.6008,23
25,0,1.6702,23
25,0,1.815,23
25,0,2.7727,23
25,0,3.0091,23
25,0,2.8746,23
25,0,3.299,22
24,0,3.1306,22
24,0,3.1673,22
24,0,2.912,22
24,0,2.1168,22
24,0,1.0231,22
24,0,1.1599,22
24,0,1.683,22
24,0,2.0226,21
24,0,2.7017,21
24,0,2.9086,21
24,0,2.3989,21
24,0,2.0566,22
24,0,2.255,22
24,0,2.2855,21
24,0,2.5103,22
24,0,2.921,22
24,0,2.9216,22
0,0,2.4991,0
24,0,2.2956,22
24,0,2.2638,22
24,0,2.081,22
23,0,2.0414,21
23,0,2.1208,21
23,0,1.9866,21
23,0,1.7483,21
23,0,2.161,21
23,0,1.4903,21
23,0,1.4588,21
23,0,2.0955,21
23,0,2.015,21
23,0,1.5621,21
